sale_id,sale_date,product_id,branch_id,customer_id,channel,quantity,unit_price,discount_pct,revenue,cost,profit
S00902,2026-03-27,P002,B005,C0035,Online,1,3200,0.05,3040.0,2264.84,775.16
S00903,2026-04-17,P003,B005,C0049,Online,2,950,0.0,1900.0,1177.72,722.28
S00904,2026-03-16,P009,B004,C0072,Store,3,3100,0.1,8370.0,5959.28,2410.72
S00905,2026-04-29,P004,B001,C0082,Online,1,420,0.0,420.0,323.91,96.09
S00906,2026-05-01,P002,B003,C0004,Store,2,3200,0.15,5440.0,4537.33,902.67
S00907,2026-01-31,P005,B004,C0062,Corporate,1,360,0.15,306.0,234.85,71.15
S00908,2026-05-25,P007,B003,C0048,Online,2,1250,0.15,2125.0,1859.14,265.86
S00909,2026-05-12,P010,B001,C0060,Online,1,190,0.0,190.0,115.75,74.25
S00910,2026-06-27,P003,B003,C0046,Store,1,950,0.05,902.5,671.89,230.61
S00911,2026-01-13,P005,B003,C0081,Online,4,360,0.1,1296.0,891.02,404.98
S00912,2026-02-16,P002,B005,C0088,Online,2,3200,0.0,6400.0,4770.33,1629.67
S00913,2026-03-19,P005,B003,C0067,Store,2,360,0.0,720.0,419.46,300.54
S00914,2026-03-14,P006,B004,C0020,Store,4,780,0.0,3120.0,1873.51,1246.49
S00915,2026-05-09,P004,B002,C0068,Online,2,420,0.15,714.0,626.88,87.12
S00916,2026-05-17,P009,B001,C0003,Store,4,3100,0.0,12400.0,9222.73,3177.27
S00917,2026-05-03,P006,B003,C0077,Online,1,780,0.05,741.0,591.2,149.8
S00918,2026-05-14,P006,B002,C0089,Online,1,780,0.0,780.0,487.09,292.91
S00919,2026-02-06,P004,B003,C0098,Store,1,420,0.0,420.0,279.28,140.72
S00920,2026-01-29,P002,B001,C0005,Online,3,3200,0.0,9600.0,5944.99,3655.01
S00921,2026-06-18,P009,B005,C0039,Store,1,3100,0.0,3100.0,1824.83,1275.17
S00922,2026-06-20,P001,B001,C0026,Online,4,4200,0.0,16800.0,11718.35,5081.65
S00923,2026-02-17,P006,B001,C0045,Store,3,780,0.0,2340.0,1801.23,538.77
S00924,2026-04-01,P003,B005,C0013,Online,2,950,0.1,1710.0,1318.69,391.31
S00925,2026-05-29,P001,B005,C0097,Store,1,4200,0.0,4200.0,2580.29,1619.71
S00926,2026-05-18,P001,B001,C0090,Corporate,4,4200,0.15,14280.0,11339.04,2940.96
S00927,2026-05-31,P003,B004,C0055,Online,1,950,0.0,950.0,737.45,212.55
S00928,2026-02-24,P009,B002,C0015,Store,3,3100,0.0,9300.0,5623.92,3676.08
S00929,2026-05-14,P003,B004,C0011,Online,2,950,0.1,1710.0,1376.41,333.59
S00930,2026-03-25,P008,B001,C0057,Store,2,1800,0.15,3060.0,2312.64,747.36
S00931,2026-02-27,P009,B004,C0061,Store,3,3100,0.0,9300.0,6987.6,2312.4
S00932,2026-06-23,P006,B002,C0057,Store,2,780,0.15,1326.0,937.61,388.39
S00933,2026-05-14,P002,B001,C0095,Store,1,3200,0.1,2880.0,2481.65,398.35
S00934,2026-02-13,P002,B003,C0052,Corporate,1,3200,0.1,2880.0,2396.18,483.82
S00935,2026-02-01,P004,B004,C0076,Online,1,420,0.15,357.0,307.94,49.06
S00936,2026-03-11,P007,B003,C0066,Online,2,1250,0.05,2375.0,1943.76,431.24
S00937,2026-03-13,P003,B004,C0018,Store,1,950,0.05,902.5,594.86,307.64
S00938,2026-01-08,P002,B001,C0049,Online,2,3200,0.0,6400.0,4956.25,1443.75
S00939,2026-06-04,P006,B002,C0067,Store,2,780,0.0,1560.0,1111.06,448.94
S00940,2026-05-07,P008,B002,C0044,Store,2,1800,0.1,3240.0,2276.4,963.6
S00941,2026-05-19,P009,B001,C0016,Corporate,1,3100,0.05,2945.0,2343.68,601.32
S00942,2026-04-09,P008,B003,C0072,Corporate,1,1800,0.0,1800.0,1055.83,744.17
S00943,2026-06-18,P005,B002,C0098,Online,1,360,0.15,306.0,236.81,69.19
S00944,2026-01-29,P010,B004,C0072,Online,2,190,0.1,342.0,256.11,85.89
S00945,2026-02-10,P009,B001,C0046,Store,2,3100,0.05,5890.0,4361.01,1528.99
S00946,2026-03-14,P006,B001,C0095,Store,1,780,0.0,780.0,506.82,273.18
S00947,2026-05-30,P001,B003,C0008,Store,1,4200,0.0,4200.0,2782.02,1417.98
S00948,2026-06-19,P004,B002,C0009,Store,1,420,0.0,420.0,320.07,99.93
S00949,2026-03-20,P002,B003,C0055,Store,2,3200,0.0,6400.0,4301.96,2098.04
S00950,2026-05-26,P009,B004,C0041,Store,2,3100,0.1,5580.0,3623.57,1956.43
S00951,2026-04-07,P010,B004,C0087,Store,1,190,0.05,180.5,114.0,66.5
S00952,2026-02-22,P006,B004,C0039,Online,3,780,0.0,2340.0,1435.18,904.82
S00953,2026-04-04,P007,B002,C0069,Online,3,1250,0.0,3750.0,2805.29,944.71
S00954,2026-02-24,P005,B003,C0080,Store,5,360,0.05,1710.0,1333.66,376.34
S00955,2026-01-24,P010,B001,C0061,Online,1,190,0.1,171.0,140.65,30.35
S00956,2026-04-20,P004,B003,C0039,Online,2,420,0.0,840.0,571.98,268.02
S00957,2026-04-21,P009,B003,C0086,Store,1,3100,0.1,2790.0,2117.53,672.47
S00958,2026-05-21,P003,B001,C0028,Online,2,950,0.0,1900.0,1321.2,578.8
S00959,2026-06-19,P008,B003,C0056,Corporate,2,1800,0.1,3240.0,2702.0,538.0
S00960,2026-05-25,P001,B005,C0088,Store,2,4200,0.0,8400.0,5124.79,3275.21
S00961,2026-03-18,P007,B004,C0053,Store,3,1250,0.0,3750.0,2650.45,1099.55
S00962,2026-03-10,P005,B002,C0020,Store,2,360,0.05,684.0,451.94,232.06
S00963,2026-02-19,P001,B002,C0056,Online,1,4200,0.05,3990.0,2906.25,1083.75
S00964,2026-04-19,P001,B002,C0036,Store,1,4200,0.0,4200.0,3099.32,1100.68
S00965,2026-06-18,P009,B002,C0003,Online,1,3100,0.15,2635.0,2099.22,535.78
S00966,2026-01-15,P002,B003,C0086,Online,3,3200,0.05,9120.0,7289.8,1830.2
S00967,2026-06-18,P002,B004,C0074,Corporate,2,3200,0.0,6400.0,4014.13,2385.87
S00968,2026-05-09,P002,B005,C0012,Online,2,3200,0.1,5760.0,4034.31,1725.69
S00969,2026-03-02,P010,B001,C0096,Online,1,190,0.1,171.0,138.21,32.79
S00970,2026-03-02,P007,B002,C0033,Store,1,1250,0.0,1250.0,834.87,415.13
S00971,2026-05-31,P001,B004,C0055,Online,2,4200,0.0,8400.0,5403.7,2996.3
S00972,2026-05-02,P004,B003,C0048,Corporate,4,420,0.0,1680.0,1134.07,545.93
S00973,2026-03-20,P001,B005,C0086,Store,2,4200,0.0,8400.0,6032.35,2367.65
S00974,2026-03-03,P005,B005,C0088,Store,2,360,0.15,612.0,469.85,142.15
S00975,2026-02-01,P009,B002,C0033,Corporate,1,3100,0.05,2945.0,2373.05,571.95
S00976,2026-03-19,P002,B002,C0081,Store,3,3200,0.0,9600.0,7326.51,2273.49
S00977,2026-03-23,P007,B001,C0053,Store,1,1250,0.05,1187.5,842.77,344.73
S00978,2026-03-27,P007,B001,C0054,Online,2,1250,0.1,2250.0,1483.18,766.82
S00979,2026-06-04,P009,B003,C0024,Online,1,3100,0.0,3100.0,2195.65,904.35
S00980,2026-06-11,P008,B002,C0011,Store,1,1800,0.0,1800.0,1156.94,643.06
S00981,2026-01-29,P003,B002,C0077,Online,4,950,0.15,3230.0,2784.0,446.0
S00982,2026-06-25,P007,B003,C0088,Online,3,1250,0.0,3750.0,2370.51,1379.49
S00983,2026-06-01,P006,B003,C0049,Store,1,780,0.0,780.0,513.79,266.21
S00984,2026-05-27,P004,B001,C0030,Corporate,4,420,0.15,1428.0,1180.03,247.97
S00985,2026-01-23,P008,B002,C0055,Store,3,1800,0.0,5400.0,3565.12,1834.88
S00986,2026-06-03,P005,B002,C0092,Store,1,360,0.1,324.0,217.25,106.75
S00987,2026-05-15,P007,B004,C0025,Online,2,1250,0.0,2500.0,1806.78,693.22
S00988,2026-03-10,P005,B004,C0037,Store,1,360,0.0,360.0,252.01,107.99
S00989,2026-06-23,P004,B004,C0034,Store,3,420,0.0,1260.0,803.93,456.07
S00990,2026-03-02,P010,B004,C0011,Corporate,1,190,0.15,161.5,134.79,26.71
S00991,2026-01-03,P008,B002,C0092,Corporate,5,1800,0.05,8550.0,6456.33,2093.67
S00992,2026-04-09,P007,B005,C0031,Store,1,1250,0.0,1250.0,738.03,511.97
S00993,2026-05-01,P006,B005,C0006,Corporate,4,780,0.1,2808.0,2252.37,555.63
S00994,2026-01-02,P005,B005,C0017,Online,1,360,0.05,342.0,257.13,84.87
S00995,2026-05-24,P001,B005,C0060,Store,1,4200,0.05,3990.0,3217.47,772.53
S00996,2026-02-03,P002,B003,C0006,Online,1,3200,0.0,3200.0,1930.78,1269.22
S00997,2026-02-02,P008,B003,C0034,Online,4,1800,0.0,7200.0,5476.02,1723.98
S00998,2026-06-06,P005,B005,C0063,Store,3,360,0.0,1080.0,785.56,294.44
S00999,2026-02-08,P009,B004,C0061,Store,1,3100,0.0,3100.0,1911.55,1188.45
S01000,2026-03-08,P003,B004,C0046,Store,5,950,0.05,4512.5,2793.75,1718.75
S01001,2026-07-01,P009,B004,C0016,Online,1,3100,0.15,2635.0,2335.47,299.53
S01002,2026-03-31,P002,B002,C0035,Corporate,1,3200,0.0,3200.0,2335.96,864.04
S01003,2026-05-25,P010,B002,C0024,Online,5,190,0.1,855.0,696.7,158.3
S01004,2026-04-17,P002,B002,C0088,Online,2,3200,0.0,6400.0,3745.23,2654.77
S01005,2026-06-24,P002,B004,C0020,Store,4,3200,0.0,12800.0,9566.66,3233.34
S01006,2026-01-08,P002,B004,C0035,Online,2,3200,0.05,6080.0,4516.3,1563.7
S01007,2026-06-02,P001,B003,C0094,Corporate,2,4200,0.05,7980.0,5417.86,2562.14
S01008,2026-05-26,P003,B002,C0008,Corporate,3,950,0.0,2850.0,1837.21,1012.79
S01009,2026-01-19,P009,B005,C0099,Store,1,3100,0.0,3100.0,1946.85,1153.15
S01010,2026-04-13,P002,B001,C0097,Corporate,1,3200,0.05,3040.0,2038.36,1001.64
S01011,2026-06-17,P003,B001,C0040,Store,3,950,0.15,2422.5,2112.62,309.88
S01012,2026-06-25,P010,B002,C0063,Store,1,190,0.0,190.0,129.68,60.32
S01013,2026-04-25,P007,B004,C0048,Store,2,1250,0.0,2500.0,1828.25,671.75
S01014,2026-06-07,P003,B004,C0060,Online,1,950,0.1,855.0,615.93,239.07
S01015,2026-06-23,P004,B002,C0038,Corporate,2,420,0.15,714.0,575.35,138.65
S01016,2026-04-30,P007,B001,C0088,Corporate,2,1250,0.0,2500.0,1942.09,557.91
S01017,2026-03-18,P004,B005,C0006,Store,2,420,0.1,756.0,500.06,255.94
S01018,2026-05-12,P002,B005,C0033,Store,1,3200,0.15,2720.0,2317.0,403.0
S01019,2026-04-01,P005,B005,C0060,Store,2,360,0.0,720.0,524.23,195.77
S01020,2026-02-15,P003,B004,C0076,Store,1,950,0.15,807.5,607.55,199.95
S01021,2026-04-27,P008,B005,C0011,Online,1,1800,0.0,1800.0,1119.98,680.02
S01022,2026-06-04,P005,B001,C0022,Store,1,360,0.05,342.0,217.2,124.8
S01023,2026-06-17,P008,B004,C0063,Online,3,1800,0.15,4590.0,3782.04,807.96
S01024,2026-03-19,P010,B005,C0039,Store,2,190,0.15,323.0,271.71,51.29
S01025,2026-01-23,P003,B002,C0025,Store,1,950,0.0,950.0,683.25,266.75
S01026,2026-01-07,P004,B004,C0069,Online,2,420,0.05,798.0,628.67,169.33
S01027,2026-02-18,P002,B003,C0022,Online,1,3200,0.05,3040.0,1869.96,1170.04
S01028,2026-02-09,P008,B004,C0038,Online,3,1800,0.1,4860.0,3394.04,1465.96
S01029,2026-05-26,P007,B001,C0054,Store,1,1250,0.15,1062.5,832.95,229.55
S01030,2026-05-07,P010,B005,C0063,Online,5,190,0.0,950.0,643.62,306.38
S01031,2026-05-12,P010,B005,C0008,Corporate,4,190,0.05,722.0,476.05,245.95
S01032,2026-05-16,P001,B004,C0054,Online,2,4200,0.0,8400.0,6372.03,2027.97
S01033,2026-05-02,P002,B004,C0003,Online,2,3200,0.05,6080.0,4604.82,1475.18
S01034,2026-02-11,P005,B002,C0088,Online,1,360,0.1,324.0,224.62,99.38
S01035,2026-03-28,P010,B004,C0054,Store,1,190,0.15,161.5,125.03,36.47
S01036,2026-06-22,P006,B004,C0089,Online,3,780,0.1,2106.0,1454.17,651.83
S01037,2026-01-23,P008,B002,C0054,Store,1,1800,0.05,1710.0,1080.33,629.67
S01038,2026-05-07,P005,B002,C0034,Store,1,360,0.0,360.0,234.63,125.37
S01039,2026-04-02,P003,B002,C0044,Online,3,950,0.0,2850.0,2112.88,737.12
S01040,2026-04-21,P002,B005,C0044,Store,2,3200,0.05,6080.0,4042.01,2037.99
S01041,2026-04-01,P001,B005,C0078,Store,1,4200,0.15,3570.0,3169.9,400.1
S01042,2026-06-21,P002,B001,C0097,Corporate,1,3200,0.05,3040.0,2472.09,567.91
S01043,2026-01-29,P002,B005,C0006,Online,3,3200,0.0,9600.0,7149.33,2450.67
S01044,2026-05-10,P002,B002,C0038,Online,3,3200,0.0,9600.0,5869.5,3730.5
S01045,2026-07-01,P008,B005,C0043,Online,3,1800,0.0,5400.0,3830.86,1569.14
S01046,2026-02-05,P002,B002,C0061,Store,1,3200,0.0,3200.0,2013.0,1187.0
S01047,2026-03-29,P005,B005,C0047,Store,1,360,0.15,306.0,263.15,42.85
S01048,2026-06-11,P004,B002,C0055,Online,2,420,0.0,840.0,510.38,329.62
S01049,2026-04-16,P007,B004,C0004,Corporate,2,1250,0.15,2125.0,1630.89,494.11
S01050,2026-04-24,P003,B001,C0041,Online,2,950,0.0,1900.0,1134.22,765.78
S01051,2026-04-13,P003,B004,C0020,Store,3,950,0.15,2422.5,2178.84,243.66
S01052,2026-05-28,P001,B005,C0039,Corporate,1,4200,0.15,3570.0,3024.66,545.34
S01053,2026-03-22,P006,B001,C0090,Online,4,780,0.1,2808.0,2383.96,424.04
S01054,2026-04-14,P008,B002,C0090,Corporate,2,1800,0.1,3240.0,2557.47,682.53
S01055,2026-03-30,P007,B002,C0093,Corporate,1,1250,0.1,1125.0,808.62,316.38
S01056,2026-02-02,P009,B005,C0044,Store,1,3100,0.1,2790.0,1991.6,798.4
S01057,2026-06-12,P003,B001,C0100,Store,3,950,0.1,2565.0,1800.45,764.55
S01058,2026-03-19,P007,B005,C0065,Store,1,1250,0.0,1250.0,789.94,460.06
S01059,2026-04-01,P002,B001,C0095,Online,4,3200,0.05,12160.0,8186.78,3973.22
S01060,2026-01-02,P008,B003,C0081,Corporate,3,1800,0.1,4860.0,3742.85,1117.15
S01061,2026-06-20,P009,B005,C0092,Store,1,3100,0.15,2635.0,2284.57,350.43
S01062,2026-05-27,P003,B004,C0025,Online,1,950,0.0,950.0,649.13,300.87
S01063,2026-04-03,P008,B001,C0008,Store,1,1800,0.05,1710.0,1073.5,636.5
S01064,2026-04-19,P003,B004,C0076,Store,1,950,0.15,807.5,650.99,156.51
S01065,2026-05-24,P009,B004,C0057,Corporate,2,3100,0.15,5270.0,4121.04,1148.96
S01066,2026-06-26,P008,B004,C0059,Online,1,1800,0.0,1800.0,1218.52,581.48
S01067,2026-02-03,P009,B005,C0021,Store,1,3100,0.05,2945.0,1818.22,1126.78
S01068,2026-05-24,P006,B001,C0038,Online,1,780,0.0,780.0,510.06,269.94
S01069,2026-01-11,P009,B002,C0063,Store,1,3100,0.0,3100.0,1986.02,1113.98
S01070,2026-01-08,P003,B002,C0028,Online,1,950,0.0,950.0,719.92,230.08
S01071,2026-02-16,P008,B001,C0074,Store,1,1800,0.0,1800.0,1194.33,605.67
S01072,2026-03-21,P010,B004,C0078,Corporate,3,190,0.05,541.5,425.73,115.77
S01073,2026-02-03,P003,B005,C0094,Online,3,950,0.15,2422.5,1908.97,513.53
S01074,2026-03-25,P002,B005,C0044,Online,1,3200,0.0,3200.0,2432.16,767.84
S01075,2026-05-19,P001,B004,C0074,Online,2,4200,0.0,8400.0,6060.11,2339.89
S01076,2026-06-11,P005,B005,C0080,Online,2,360,0.0,720.0,445.31,274.69
S01077,2026-05-19,P010,B001,C0003,Corporate,2,190,0.05,361.0,258.6,102.4
S01078,2026-01-31,P009,B002,C0091,Corporate,1,3100,0.0,3100.0,1950.08,1149.92
S01079,2026-05-29,P008,B001,C0063,Online,2,1800,0.05,3420.0,2512.0,908.0
S01080,2026-01-06,P006,B004,C0033,Store,1,780,0.1,702.0,501.91,200.09
S01081,2026-01-24,P002,B001,C0012,Online,1,3200,0.0,3200.0,2019.55,1180.45
S01082,2026-02-09,P005,B004,C0092,Online,1,360,0.0,360.0,221.86,138.14
S01083,2026-01-15,P005,B004,C0016,Store,1,360,0.0,360.0,227.37,132.63
S01084,2026-01-14,P004,B002,C0065,Online,2,420,0.05,798.0,572.65,225.35
S01085,2026-04-09,P002,B003,C0004,Store,2,3200,0.05,6080.0,3795.79,2284.21
S01086,2026-04-15,P004,B001,C0098,Store,4,420,0.15,1428.0,1008.51,419.49
S01087,2026-05-23,P003,B003,C0019,Online,1,950,0.15,807.5,646.08,161.42
S01088,2026-04-06,P009,B002,C0072,Online,2,3100,0.05,5890.0,4788.08,1101.92
S01089,2026-04-26,P001,B001,C0022,Online,4,4200,0.1,15120.0,10715.88,4404.12
S01090,2026-01-01,P001,B004,C0045,Store,1,4200,0.15,3570.0,2755.33,814.67
S01091,2026-06-11,P004,B005,C0073,Online,1,420,0.0,420.0,305.69,114.31
S01092,2026-01-18,P005,B001,C0036,Store,1,360,0.0,360.0,261.01,98.99
S01093,2026-04-21,P004,B005,C0082,Online,3,420,0.15,1071.0,969.04,101.96
S01094,2026-03-08,P008,B003,C0077,Store,5,1800,0.0,9000.0,5599.12,3400.88
S01095,2026-03-26,P001,B002,C0002,Online,1,4200,0.05,3990.0,2439.59,1550.41
S01096,2026-06-22,P003,B004,C0069,Online,2,950,0.05,1805.0,1391.74,413.26
S01097,2026-01-21,P002,B005,C0016,Store,3,3200,0.15,8160.0,6422.74,1737.26
S01098,2026-04-01,P007,B005,C0016,Store,1,1250,0.15,1062.5,970.95,91.55
S01099,2026-04-29,P006,B002,C0088,Store,1,780,0.0,780.0,570.71,209.29
S01100,2026-07-01,P006,B002,C0029,Store,2,780,0.0,1560.0,1157.03,402.97
S01101,2026-03-01,P008,B003,C0027,Store,2,1800,0.15,3060.0,2597.02,462.98
S01102,2026-01-02,P004,B004,C0071,Store,1,420,0.1,378.0,285.1,92.9
S01103,2026-02-19,P010,B005,C0017,Online,1,190,0.0,190.0,138.55,51.45
S01104,2026-03-08,P010,B002,C0087,Corporate,2,190,0.0,380.0,234.98,145.02
S01105,2026-01-06,P009,B005,C0055,Store,2,3100,0.05,5890.0,3598.42,2291.58
S01106,2026-06-14,P001,B003,C0067,Store,5,4200,0.0,21000.0,12691.21,8308.79
S01107,2026-04-30,P008,B003,C0036,Online,1,1800,0.15,1530.0,1124.84,405.16
S01108,2026-04-18,P009,B004,C0074,Store,1,3100,0.0,3100.0,1848.72,1251.28
S01109,2026-01-07,P004,B004,C0040,Corporate,4,420,0.0,1680.0,1029.67,650.33
S01110,2026-01-17,P002,B001,C0043,Online,3,3200,0.1,8640.0,7098.66,1541.34
S01111,2026-03-06,P004,B001,C0067,Online,4,420,0.0,1680.0,1250.47,429.53
S01112,2026-03-02,P002,B005,C0016,Online,3,3200,0.15,8160.0,6425.2,1734.8
S01113,2026-01-22,P001,B001,C0017,Store,3,4200,0.15,10710.0,7471.87,3238.13
S01114,2026-01-16,P008,B001,C0008,Store,2,1800,0.0,3600.0,2161.32,1438.68
S01115,2026-05-24,P001,B003,C0030,Online,1,4200,0.1,3780.0,3067.65,712.35
S01116,2026-06-03,P010,B001,C0080,Online,2,190,0.05,361.0,287.28,73.72
S01117,2026-01-26,P006,B001,C0002,Online,1,780,0.0,780.0,469.25,310.75
S01118,2026-06-02,P002,B005,C0066,Online,1,3200,0.1,2880.0,1936.63,943.37
S01119,2026-03-07,P006,B004,C0006,Online,2,780,0.0,1560.0,980.66,579.34
S01120,2026-01-16,P003,B003,C0040,Online,2,950,0.15,1615.0,1388.66,226.34
S01121,2026-05-30,P009,B002,C0002,Store,1,3100,0.0,3100.0,1978.46,1121.54
S01122,2026-05-13,P010,B002,C0055,Store,2,190,0.1,342.0,285.66,56.34
S01123,2026-03-30,P004,B002,C0086,Online,1,420,0.0,420.0,272.29,147.71
S01124,2026-05-02,P008,B005,C0079,Online,3,1800,0.1,4860.0,4172.11,687.89
S01125,2026-03-18,P007,B003,C0001,Store,2,1250,0.0,2500.0,1697.97,802.03
S01126,2026-06-13,P004,B002,C0043,Online,1,420,0.05,399.0,305.31,93.69
S01127,2026-04-07,P004,B004,C0046,Store,5,420,0.0,2100.0,1222.15,877.85
S01128,2026-01-08,P009,B001,C0098,Store,1,3100,0.15,2635.0,2161.13,473.87
S01129,2026-04-03,P001,B001,C0093,Store,1,4200,0.0,4200.0,3179.72,1020.28
S01130,2026-02-14,P006,B005,C0013,Store,1,780,0.0,780.0,583.89,196.11
S01131,2026-01-06,P003,B004,C0040,Online,3,950,0.0,2850.0,2186.59,663.41
S01132,2026-04-27,P004,B003,C0080,Online,2,420,0.1,756.0,651.35,104.65
S01133,2026-04-22,P002,B001,C0049,Store,4,3200,0.0,12800.0,7914.7,4885.3
S01134,2026-06-27,P006,B003,C0098,Online,5,780,0.0,3900.0,2980.39,919.61
S01135,2026-06-07,P010,B002,C0007,Corporate,1,190,0.0,190.0,122.65,67.35
S01136,2026-06-11,P005,B002,C0011,Corporate,4,360,0.05,1368.0,895.46,472.54
S01137,2026-05-01,P010,B001,C0048,Store,1,190,0.15,161.5,138.74,22.76
S01138,2026-05-08,P009,B004,C0092,Store,2,3100,0.1,5580.0,4457.19,1122.81
S01139,2026-05-07,P008,B003,C0027,Online,2,1800,0.1,3240.0,2555.81,684.19
S01140,2026-02-26,P004,B004,C0049,Corporate,1,420,0.0,420.0,279.3,140.7
S01141,2026-05-27,P003,B003,C0067,Store,1,950,0.0,950.0,607.06,342.94
S01142,2026-04-01,P004,B005,C0060,Store,2,420,0.0,840.0,558.79,281.21
S01143,2026-04-21,P007,B003,C0057,Online,1,1250,0.05,1187.5,731.18,456.32
S01144,2026-03-01,P005,B001,C0083,Store,1,360,0.1,324.0,245.72,78.28
S01145,2026-01-21,P005,B002,C0043,Store,1,360,0.0,360.0,248.11,111.89
S01146,2026-02-20,P006,B003,C0025,Store,3,780,0.15,1989.0,1752.87,236.13
S01147,2026-06-30,P010,B002,C0034,Corporate,3,190,0.15,484.5,392.52,91.98
S01148,2026-01-03,P005,B003,C0075,Online,3,360,0.05,1026.0,830.7,195.3
S01149,2026-06-17,P001,B004,C0030,Online,5,4200,0.0,21000.0,15814.96,5185.04
S01150,2026-02-28,P004,B004,C0093,Store,2,420,0.1,756.0,614.48,141.52
S01151,2026-04-29,P006,B001,C0057,Store,1,780,0.15,663.0,517.56,145.44
S01152,2026-04-26,P009,B001,C0095,Store,2,3100,0.0,6200.0,3974.91,2225.09
S01153,2026-01-03,P008,B003,C0098,Store,1,1800,0.15,1530.0,1314.95,215.05
S01154,2026-06-26,P009,B003,C0020,Store,1,3100,0.0,3100.0,2369.73,730.27
S01155,2026-03-26,P010,B005,C0027,Corporate,2,190,0.05,361.0,294.89,66.11
S01156,2026-04-11,P002,B005,C0058,Store,2,3200,0.0,6400.0,4440.98,1959.02
S01157,2026-06-13,P005,B001,C0089,Store,2,360,0.0,720.0,422.22,297.78
S01158,2026-06-04,P008,B001,C0030,Store,1,1800,0.05,1710.0,1146.17,563.83
S01159,2026-03-16,P009,B001,C0053,Online,1,3100,0.0,3100.0,1904.53,1195.47
S01160,2026-04-11,P003,B001,C0027,Store,1,950,0.15,807.5,564.06,243.44
S01161,2026-02-03,P004,B003,C0074,Store,2,420,0.05,798.0,513.88,284.12
S01162,2026-03-21,P010,B002,C0019,Online,2,190,0.0,380.0,235.73,144.27
S01163,2026-04-25,P002,B004,C0063,Online,1,3200,0.0,3200.0,2438.59,761.41
S01164,2026-04-28,P008,B005,C0059,Store,1,1800,0.15,1530.0,1361.16,168.84
S01165,2026-03-30,P005,B004,C0023,Online,3,360,0.0,1080.0,716.05,363.95
S01166,2026-06-08,P007,B004,C0051,Store,2,1250,0.15,2125.0,1734.31,390.69
S01167,2026-06-28,P001,B002,C0086,Corporate,1,4200,0.15,3570.0,2887.7,682.3
S01168,2026-01-18,P004,B004,C0010,Store,3,420,0.0,1260.0,981.62,278.38
S01169,2026-01-27,P009,B003,C0060,Store,1,3100,0.0,3100.0,2111.76,988.24
S01170,2026-01-07,P002,B004,C0002,Store,2,3200,0.0,6400.0,4219.74,2180.26
S01171,2026-03-06,P002,B002,C0011,Store,2,3200,0.05,6080.0,4302.54,1777.46
S01172,2026-05-21,P004,B004,C0003,Store,3,420,0.0,1260.0,773.79,486.21
S01173,2026-06-05,P002,B002,C0086,Store,2,3200,0.05,6080.0,3927.62,2152.38
S01174,2026-01-03,P005,B002,C0087,Store,1,360,0.15,306.0,211.28,94.72
S01175,2026-05-17,P004,B004,C0092,Online,3,420,0.1,1134.0,892.34,241.66
S01176,2026-06-18,P002,B004,C0099,Online,1,3200,0.1,2880.0,1858.99,1021.01
S01177,2026-04-07,P004,B002,C0004,Store,1,420,0.0,420.0,244.95,175.05
S01178,2026-01-04,P006,B002,C0086,Online,1,780,0.0,780.0,576.72,203.28
S01179,2026-02-12,P003,B001,C0081,Store,1,950,0.0,950.0,612.31,337.69
S01180,2026-02-18,P010,B002,C0028,Corporate,1,190,0.05,180.5,114.79,65.71
S01181,2026-01-28,P006,B003,C0028,Store,1,780,0.0,780.0,454.27,325.73
S01182,2026-04-28,P004,B001,C0009,Online,1,420,0.1,378.0,274.59,103.41
S01183,2026-02-25,P007,B003,C0073,Online,2,1250,0.0,2500.0,1806.27,693.73
S01184,2026-02-13,P005,B001,C0099,Online,5,360,0.15,1530.0,1183.88,346.12
S01185,2026-06-27,P003,B003,C0086,Store,3,950,0.15,2422.5,1834.24,588.26
S01186,2026-05-04,P002,B003,C0082,Store,4,3200,0.05,12160.0,8402.87,3757.13
S01187,2026-03-01,P009,B005,C0016,Online,1,3100,0.0,3100.0,2180.14,919.86
S01188,2026-03-21,P004,B004,C0064,Online,2,420,0.0,840.0,510.31,329.69
S01189,2026-03-17,P004,B002,C0077,Store,2,420,0.0,840.0,642.33,197.67
S01190,2026-04-24,P006,B002,C0054,Store,2,780,0.0,1560.0,1067.31,492.69
S01191,2026-06-15,P005,B001,C0070,Store,2,360,0.0,720.0,452.48,267.52
S01192,2026-01-14,P004,B002,C0081,Online,1,420,0.0,420.0,259.02,160.98
S01193,2026-01-02,P002,B004,C0027,Store,1,3200,0.15,2720.0,2490.89,229.11
S01194,2026-02-02,P002,B002,C0011,Online,3,3200,0.0,9600.0,6021.72,3578.28
S01195,2026-04-20,P008,B003,C0032,Store,1,1800,0.05,1710.0,1107.52,602.48
S01196,2026-03-19,P005,B005,C0062,Store,2,360,0.0,720.0,541.79,178.21
S01197,2026-01-21,P006,B004,C0095,Store,2,780,0.05,1482.0,1062.45,419.55
S01198,2026-04-21,P003,B004,C0039,Store,1,950,0.0,950.0,695.18,254.82
S01199,2026-06-02,P009,B002,C0059,Online,1,3100,0.05,2945.0,2085.46,859.54
S01200,2026-03-14,P007,B005,C0026,Online,1,1250,0.0,1250.0,903.72,346.28
S01201,2026-02-09,P004,B001,C0052,Store,2,420,0.15,714.0,550.08,163.92
S01202,2026-04-17,P007,B003,C0005,Store,1,1250,0.1,1125.0,742.81,382.19
